id,message,original,genre
446,"People that went back to live, who left us empty handed. We're asking, the people who are concerned to bring help to almost 2000 people living in difficult situations right now",otoprens ki retounen pou yo vini viv ki lage de men vid. nou mande sekt ki konsne yo pou pote ed bay pase2000 moun kap viv nan eta difisil. ak jan yo k,direct
447,pleas we are in Renaissance village on the new road. we are dying of hunger pleas help TN New road is the road built by the army that links city solei directly to the national 1 highway. there are many old sugarcane worker villages turned into slums or poor residential neighbor hods in this area,Sil voupl nou nan vilaj renesans rout nf grangou ap touye ede nou silvouple,direct
448,I don't know the address at all because I just came from Jeremie,MWEN PA KONN ADRS LA DITOU PASKE M FENK VINN JEREMI,direct
449,ir for youth. .. . we are counting on you and we are thanking you for your contribution. we are waiting for your response,ir des jeunes  la vie consacre. Ns comptons sur vs et ns vs remercions pour votre contribution  notre formation. Ns attendrons votre reponse,direct
451,After the earthquake i cannot call any body. even when i ihave 10 signal.,"Apres le saisme, je ne appeler personne meme  10.",direct
453,"after the earthquake, i canot talk to nobody even at 10","Apres le saisme, je ne peux appeler personne meme  10.",direct
455,There's only one cybercafe in the town called MOLE,Excuse moi dans la ville du MOLE nous avons une seule ciber cest r,direct
456,i salut you for all you are doing to help us now. this is actually for the adress of a ciper cafe that is working. i will send it later. TN we had several messages about this yesterday. i suspect this is guy is advertising that he is up and running.,"MWEN SALIE NOU ANPIL POU BON TRAY NAP F AN SEMOMAN DE GRAN KRIZ KI FRAPE PEY. I A AKTUELMAN. POU ADRES CYBER CAFE KI AN FONKSION, SE PITA MAP VOYE-L BA",direct
460,Please We need help at the Altidor Center at Thomassin 32.,Aide pou centre altidor thomassin 32 ru celin pou 300,direct
461,the people of monseigneur Giyou between slelak street are dying of hunger. TN monseigneur Giyou is a residential neighborhood near the st Therese school in downtown,Mesanmi moun monsenye giyou prolonge antre ru sneLak dekayt ap mouri grangou,direct
462,The address is new life bo kay in St Fille,ADRES LA SE NEW LIFE BO KAY ST FLE,direct
463,NET ONE WIT LATORTUE IS FUNCTIONING IN THE ZONE OF DEKAWO. FREDO NET AP F,"NET ONE AK LATORTUE NT AP FONKSYONE NAN ZON DEKAWO, FREDO NET AP F",direct
465,I WOULD ASK THE GOVERMENT AN ALL THEIR COUNSEIL HOW OR WHAT THEY COULD DO TO TAKE THE PEOPLE OUT POP MALL SAINT NICOLAS CAUSE THE PEOPLE THAT ARE SELLIN THEY ARE. .. . ( MESSAGE INSUFICIENTS ),Map mande ak leta peyi a et ak tout enstans ki konsn pou yo w koman yota fe pou yo wete pap mol sen nikola a nan sal ye laa paske moune kap vann yo ar,direct
466,The prices have doubled for food in Mole Saint Nicolas. A cup of Corn is 45 Gdes now.,iv DOUBL PRI TOUT MACHANDISE MEM YON GOD MAYI AP VANN 45G SE MR EROLD DEPUIS MOLE-SAINT-NICOLAS,direct
467,We don't have working cyber in our region,Nou pa gen cyber nan zone ki en fonktyon.,direct
468,hard because everything is sold sky high. Small rice tin can is sold for 40Gourdes 40Gourdes a roughly 1. 00 US,"ures paske toutes les marchandises st montes tet ng, ti mamit diri 40g.",direct
469,GOOD MORNIN AM IN DANGE MY PHONE CARD IS FINISH HOW CAN YOU HELP ME,bonjou mwen an danje kat mwen fini kijan nou ka edem.,direct
470,An Association named J. B. D. M ( Jeune Bon Repos pour le Developpement Mole St Nicolas ) asked for food for the people of Saint Nicolas. .. .. . because cost 50 dolars. Translator's note : That's too much!,A J B D M Association jeune bon repos pour le developement mole st nicolas nou mande pou yo pote manje pou moun mol sen nikola yo mamit diri vann 5o dola,direct
471,"The people cannot find food, hunger is killing them, please send the police so the street vendors can lower the price of the food.",moun yo paka jwenn manje lafin ap touye yo voye lapolis pou fer machand yo desann manje yo sou mache a,direct
474,there's a problem with the signal which blocks transactions,l y a un probleme de signal qui empchent transactions,direct
478,"Good morning, could you please tell me where I can find a Western Union office that's open in the capital?",Bonjou eske nou ka dim ki kote mwen ka jwenn yon biwo western union ki ouv nan kapital la?,direct
479,"We are at the Immaculate Conception hospital in Les Cayes, the complete adress is in Rue Duvivier - Thanks a lot, may God bless you.",Nou nan lopital imakile konsepsyon okay. Adres intnet la se nan ri divivye hall mesi bondye beni nou !,direct
480,GOOD DAY DIGICEL GIVE ME A CHANCE SO I CA CALL SOMEONE PLEASE,Bonjou digicel ban mwen yon chanpce pou mwen rele yon moun tanpri.,direct
481,GOOD DAY! SWEETHEART I LOVE YOU FOREVER BABY,Bonne journee ! CHERI JE TAIME POUR TOUJOUR BABY,direct
482,"The association of the youth in Bon Repos for the Development of Mole St Nicolas are the market trying to find gasoline, the gallon for  50",A J B D M Association des jeunes bon repos pour le developement Mole st Nicolas nou toujou nan mache yo nap machande kote nou jwenn galon gazolin vann 50,direct
483,"is there a working hospital at present that is taking care of wounded people? people with Gynecological issues, fever or any sickness?","Eske gen lopital ki ap fonktion nan moman sa ki ap okipe moun ki pa blese?tankou moun ki gen problem ginekologik, lafiv oubyen nenpt lot maladi?",direct
484,"Good evening, the organizations that are helping Haiti, it is not only the capital that needs help. In the South, there a many people who left Port-au-Prince with nothing, they are hungry, please help!!!",BONSWA OGANISM KAP EDE HAITI YO SE PA SELMAN KAPITAL LA KI BEZWEN ED ZON SID PEYI A GEN ANPIL MOUN KI SOT PP DE MEN VID YO GRANGOU TOU PANSE A YO SOUPLE,direct
485,GOOD DAY DIGICEL I DONT KNOW UR WEB ADDRESS,Bonjou digicel mwen pa konnen adres cyber mesi :,direct
486,HELLO MOM CALL ME BECAUSE I CANNOT GET THROUGH..,ALO manman rele m paske mwen paka rantre. se P Auline cassus,direct
487,BRA BALANSE PLEASE THINK ABOUT ME THANK YOU IN ADVANCE,bra balanse tanpri panse pou mwen merci davans,direct
491,"This is a spam message about receiving money and verifying the account number, etc.",vous avez reu 1OOOGdes par digicel verifi votre contre,direct
492,we have 8 days without food carfour debwos in the yard of the Acra no has gotten to us please help we ask that someone gets to us..,"Nou gen 8 jou nan abri pwovizwa kafou debwos sou terin Acra, pa gen mou ki pote sekou pou nou. Nou mande tout moun ka bay aide yo pou yo ka pote kichoy pou",direct
493,I CAN'T GET THROUGH ANY OTHER PHONES BUT DIGICEL,Digicel map fe apel mwen paka antre sou lot telefon,direct
494,These people there are problem with the food for the people,"moun sa yo, mwen pwoblem manje pou moun yo,",direct
496,ALL THE CYBER CAFE THAT ARE NEAR ME ARE NO OPEN BECAUSE THEIRS NO POWER FOR THE BATTERY TO CHARGE ONE HOPE THAT I HAVE IS. ..,Tout Cyber cafe ki pi prem yo pa an fonksyon paske pa gen kouran gen ennvt men pa gen kouran pou batri yo chaje. Yon sel mwayen e espwa mwen genyen se,direct
497,IS IT YOU THAT WOULD BE CALLIN ME AT MY # OR IF YOU CAN GIVE ME SOMEWHERE I COULD TALK WITH YOU OR MEET US,si se nou ki ta relem sou nimewom oubyen si nou ta banm yon kote poum pale ave nou. Oubyen we nou.,direct
498,"EDH PLEASE COME BY CARREFOUR B TO HELP OUR KIDS, THEY WILL DIE FROM HUNGER",Nou nan k-fou b EDH tanpri pase ede nou paske grangou ap tiye timoun yo,direct
500,Please help us we are hungry and thirsty in Siko if it goes on any longer we will all die.,Tanpri pote nou sekou grangou ak swaf ap tiye nou nan siko prolonje mesi davans,direct
504,WE ARE IN THE STREET DOWN BY HAITIEN COAST GUARD NEXT TO EDH ( WISH IS THE ELECTRIC COMPANY ) THAT IS ON THE ROAD PLS SEND THE AUTHORITIY RESPOSABLE BECAUSE WE ARE IN THE STREET THANK YOU,Nan kafou pi ba Garde cote Haitien a kote EDH ki sou rout ray la S. V. P di otorite ki respansab d yo pase we nou nan mitan lari a. MESI,direct
505,"Please! Please! In the church Saint Antoine ( St Anthony church ) located in Nazon ( Port-au-Prince in downtown ), in Impasse Medilien, ( Street or dead end street ) there are 100 people still trapped under the rubble. Please come and help us. Please in Nazon. ..","Tanpri! tanpri! Nan legliz saint antoine nan nazon, nan impasse medilien gen 100 moun anba dekonb la toujou tanpri vinn ede nou /please ! At nazon in t",direct
507,PLEASE SEND A TECK IN OPTYON AN I FOR ME,S. V. P voye teknik optyon plus la pou mwen,direct
508,We are desperate for food and water. Our organization is Kole Zepol pou'n delivre,"Nou min, m pap mg nou dezesper paske nou pa janm jouin an yen nou pa gen dlo ak mang. non organizasion nou an ce kol zpol pou, n delivr, de lubin joseph.",direct
509,Me not knowing adress of cyber cafe that are working,Mwen pa konnen adres cyber cafe ki en fonksyon,direct
510,PLEASE!!! WE NEED FOOD WATER MEDICINE WE ARE IN MALIK IN THE ZONE OF BOSYE,"tanpri nou bezwen manje, dlo ak medikaman, nou malik nan zon bosye.",direct
511,"We are in Leogane and we need food, water and medicine. We live in Ti Riviere Massone",Nou leogane nou bezwen manje dlo medikaman tirivire masson nou abiti,direct
512,We need 2 or 3 tents. Please. Thank you!,nou te ka fe nou jwen 2 ou 3 tants SVP MERCI,direct
513,EYA WE ARE ASKING URGENT CARE FOR THE ELDERLY.,eya. nou mande yon ede en ijans pou gran moun sa yo.,direct
514,I'M IN FRONT OF THE EMBASSY CALL ME,SE DEVAN ANBASADE LA MWEN YE CALL ME,direct
515,mais gate treize village zao impasse a. .. help me it's salou,mais gate treize village zao impasse a aide mwen se salou,direct
516,WE NEED HELP WE ARE STARVIN WE ARE IN GRAND GOAVE PLEASE,Nou bezwen ed nan g nou grangou nan grangoav tanpri,direct
517,"please, which cyber cafe is in service? no other information noted within text.",Svp Ki cyber cafe ki an fonksyon?,direct
518,can you inform me of any Transfer bureau that is currently functionning?? because i have and urgency,Nou ka enfme m sou youn nan nenpot biwo transf ki ta an fonksyon koulye a? Paske mwen gen yon ka ijan ke m ta vle soti.,direct
519,CALLIN CARD IS DONE I NEED TO CALL MY FAMILY IN PORT AU PRINCE. I CNT PUT IN,"Kat mwen fini, mwen bezouin rele fanmy mwen potoprens. M paka mete",direct
520,self eplanatory. read text msg.,"S. O. S we need drink and food ( sicot street, carrefour feuilles )",direct
522,"i would like for you to come to haiti, i've suffered too much, i cannot take it anymore, i have no internet where im at, write on the phone please",Mwen ta renmen nou vini ayiti mwen soufri trop mwen pa kapab anko mwen pa gen net kote m rete a ekri sou telefon tanpri.,direct
523,"we need help. water and food. Merger, on Leogane Road...Merger could also mean when the road merge.. not sure. ",Nous avons besoin de l aide. De l eau et de la nouriture. Merger route de leogane,direct
524,"we are at Avenue N, rue chili right by american base. we dont have any food","nou nan avenue N rue chili, bo baz americain nan. nou pa gen manje",direct
525,"Goodday, there is a cybercafe that is available on Route National #1 near the corner of Vincent","Bonjou, gen yon cyber cafe ki disponib timidman nan menm zon nan menm adres la : wout nasyonal #1, antre kafou vensan zon bary f. Svp pa bliye nou nan b",direct
526,We in the merge of the road of Leogane and St Antoine we need food and water,Merger route de leogane route de st antoine. Besoin de l eau et la nouriture,direct
527,Request me minutes to ask for help,( Demande ) Mwen minute poum mande sekou,direct
528,the people what a real problem for food in Crois-des-Bouquets especially in the district of Snato 15 and 13,"an, moun yo vreman gen pwoblem manje nan kwadebouke, espesyalman nan zon santo 15 ak 13",direct
529,"Hello, we thank every organization, every institution and civilian whom want to help. We are at Maryani 1, Victory road on top of the hill we are in trouble","Bonjou, nou felicite chak oganizasyon, chak enstitisyon e sitwayen ki vle ede Ayiti. nou abite Maryani 1 ri la victwa prolonge sou do morn nan. nou nan gwo",direct
530,"Organization that are working in Haiti, I do not have any ways of taking care of my family here",ganizasyon kap travay en ayiti paske mwen pa gen mwayen poum pran swen fanmim mesi.,direct
531,"Should we crawl for you to help us in Cite Boston, route nationale #1. ..","Eske se ranpe pou nou ranpe pou dilijans lan fet. nou nan site boston wout nasyonal#1, vare",direct
532,I would like to know if the aid is for the people of Champds de Mars only because I am at Carrefour Fueille and I don't see anything serious going on because everything is on top of everything.,Mwen ta remen konnen eske haid yo se pou mou ki chand mas yo ye sel man paske mwen nan carfou feiul mwen pa we ayen serie paske tou pagay monte tet ng,direct
533,"Lizon 41, area lower Figye, Bon repos ( la plaine ) we don't have any money, nor food. Please help us","Lizon 41, zone anba figye, Bon Repos ( La Plaine ), nou pa gen lajan ni manje, val chak swa. svp ede nou",direct
